"sourcetype_name",vendor,product,category,domain,"data_type",apps,"data_model",description,support,docs,status,"use_cases",notes
"*cisco:sna*",Cisco,"Cisco Security Cloud (Secure Network Analytics Network Analytics)","Firewall|Security Fraud and Compliance",Security,"Malware data",7404,"Alerts data|Data Loss Prevention data|Malware data|Network Sessions data|Network Traffic data|Web data","Analyze your existing network data to help detect threats that may have found a way to bypass your existing controls, before they can do serious damage.",cisco,"https://www.cisco.com/c/en/us/td/docs/security/cisco-secure-cloud-app/user-guide/cisco-security-cloud-user-guide/m_configure_cisco_products_in_cisco_security_cloud.html",Validated,,
"*cisco:sna*",Cisco,"Cisco Security Cloud (Secure Network Analytics Network Analytics)","Firewall|Security Fraud and Compliance",Security,"Network Detection and Response data",7404,"Alerts data|Data Loss Prevention data|Malware data|Network Sessions data|Network Traffic data|Web data","Analyze your existing network data to help detect threats that may have found a way to bypass your existing controls, before they can do serious damage.",cisco,"https://www.cisco.com/c/en/us/td/docs/security/cisco-secure-cloud-app/user-guide/cisco-security-cloud-user-guide/m_configure_cisco_products_in_cisco_security_cloud.html",Validated,,
"*cisco:sna*",Cisco,"Cisco Security Cloud (Secure Network Analytics Network Analytics)","Firewall|Security Fraud and Compliance",Security,"Network Sessions data",7404,"Alerts data|Data Loss Prevention data|Malware data|Network Sessions data|Network Traffic data|Web data","Analyze your existing network data to help detect threats that may have found a way to bypass your existing controls, before they can do serious damage.",cisco,"https://www.cisco.com/c/en/us/td/docs/security/cisco-secure-cloud-app/user-guide/cisco-security-cloud-user-guide/m_configure_cisco_products_in_cisco_security_cloud.html",Validated,,
"*cisco:sna*",Cisco,"Cisco Security Cloud (Secure Network Analytics Network Analytics)","Firewall|Security Fraud and Compliance",Security,"Network Traffic data",7404,"Alerts data|Data Loss Prevention data|Malware data|Network Sessions data|Network Traffic data|Web data","Analyze your existing network data to help detect threats that may have found a way to bypass your existing controls, before they can do serious damage.",cisco,"https://www.cisco.com/c/en/us/td/docs/security/cisco-secure-cloud-app/user-guide/cisco-security-cloud-user-guide/m_configure_cisco_products_in_cisco_security_cloud.html",Validated,,
"*cisco:sna*",Cisco,"Cisco Security Cloud (Secure Network Analytics Network Analytics)","Firewall|Security Fraud and Compliance",Security,"Web Server data",7404,"Alerts data|Data Loss Prevention data|Malware data|Network Sessions data|Network Traffic data|Web data","Analyze your existing network data to help detect threats that may have found a way to bypass your existing controls, before they can do serious damage.",cisco,"https://www.cisco.com/c/en/us/td/docs/security/cisco-secure-cloud-app/user-guide/cisco-security-cloud-user-guide/m_configure_cisco_products_in_cisco_security_cloud.html",Validated,,
"*cisco:threat:response*",Cisco,"Cisco SecureX threat response","Security Fraud and Compliance",Security,"Threat Intelligence Platform data",4761,,,"not_supported","https://splunkbase.splunk.com/app/4761","Need to Validate",,
"*ciscosa",Cisco,"Cisco Security Cloud (Cisco Adaptive Security Appliance (ASA))","IT Operations|Security Fraud and Compliance","Observability|Security","Alerts data",1620,"Alerts data|Authentication data|Certificates data|Change data|Data Loss Prevention data|Intrusion Detection data|Network Sessions data|Network Traffic data",,splunk,"https://docs.splunk.com/Documentation/AddOns/released/CiscoASA/DataTypes",Validated,,
"*ciscosa",Cisco,"Cisco Security Cloud (Cisco Adaptive Security Appliance (ASA))","IT Operations|Security Fraud and Compliance","Observability|Security","Authentication data",1620,"Alerts data|Authentication data|Certificates data|Change data|Data Loss Prevention data|Intrusion Detection data|Network Sessions data|Network Traffic data",,splunk,"https://docs.splunk.com/Documentation/AddOns/released/CiscoASA/DataTypes",Validated,,
"*ciscosa",Cisco,"Cisco Security Cloud (Cisco Adaptive Security Appliance (ASA))","IT Operations|Security Fraud and Compliance","Observability|Security","Certificates data",1620,"Alerts data|Authentication data|Certificates data|Change data|Data Loss Prevention data|Intrusion Detection data|Network Sessions data|Network Traffic data",,splunk,"https://docs.splunk.com/Documentation/AddOns/released/CiscoASA/DataTypes",Validated,,
"*ciscosa",Cisco,"Cisco Security Cloud (Cisco Adaptive Security Appliance (ASA))","IT Operations|Security Fraud and Compliance","Observability|Security","Change data",1620,"Alerts data|Authentication data|Certificates data|Change data|Data Loss Prevention data|Intrusion Detection data|Network Sessions data|Network Traffic data",,splunk,"https://docs.splunk.com/Documentation/AddOns/released/CiscoASA/DataTypes",Validated,,
"*ciscosa",Cisco,"Cisco Security Cloud (Cisco Adaptive Security Appliance (ASA))","IT Operations|Security Fraud and Compliance","Observability|Security","Data Loss Prevention data",1620,"Alerts data|Authentication data|Certificates data|Change data|Data Loss Prevention data|Intrusion Detection data|Network Sessions data|Network Traffic data",,splunk,"https://docs.splunk.com/Documentation/AddOns/released/CiscoASA/DataTypes",Validated,,
"*ciscosa",Cisco,"Cisco Security Cloud (Cisco Adaptive Security Appliance (ASA))","IT Operations|Security Fraud and Compliance","Observability|Security","Intrusion Detection data",1620,"Alerts data|Authentication data|Certificates data|Change data|Data Loss Prevention data|Intrusion Detection data|Network Sessions data|Network Traffic data",,splunk,"https://docs.splunk.com/Documentation/AddOns/released/CiscoASA/DataTypes",Validated,,
"*ciscosa",Cisco,"Cisco Security Cloud (Cisco Adaptive Security Appliance (ASA))","IT Operations|Security Fraud and Compliance","Observability|Security","Network Firewall data",1620,"Alerts data|Authentication data|Certificates data|Change data|Data Loss Prevention data|Intrusion Detection data|Network Sessions data|Network Traffic data",,splunk,"https://docs.splunk.com/Documentation/AddOns/released/CiscoASA/DataTypes",Validated,,
"*ciscosa",Cisco,"Cisco Security Cloud (Cisco Adaptive Security Appliance (ASA))","IT Operations|Security Fraud and Compliance","Observability|Security","Network Sessions data",1620,"Alerts data|Authentication data|Certificates data|Change data|Data Loss Prevention data|Intrusion Detection data|Network Sessions data|Network Traffic data",,splunk,"https://docs.splunk.com/Documentation/AddOns/released/CiscoASA/DataTypes",Validated,,
"*ciscosa",Cisco,"Cisco Security Cloud (Cisco Adaptive Security Appliance (ASA))","IT Operations|Security Fraud and Compliance","Observability|Security","Network Traffic data",1620,"Alerts data|Authentication data|Certificates data|Change data|Data Loss Prevention data|Intrusion Detection data|Network Sessions data|Network Traffic data",,splunk,"https://docs.splunk.com/Documentation/AddOns/released/CiscoASA/DataTypes",Validated,,
"*cloudflare:*",Cloudflare,"Cloudflare Technology","DevOps|Security Fraud and Compliance","Observability|Security","Authentication data",5114,"Authentication data|Change data|Intrusion Detection data|Inventory data|Malware data|Network Resolution data|Network Sessions data|Network Traffic data|Vulnerabilities data|Web data",,"not_supported","https://splunkbase.splunk.com/app/5114","Need to Validate",,
"*cloudflare:*",Cloudflare,"Cloudflare Technology","DevOps|Security Fraud and Compliance","Observability|Security","Change data",5114,"Authentication data|Change data|Intrusion Detection data|Inventory data|Malware data|Network Resolution data|Network Sessions data|Network Traffic data|Vulnerabilities data|Web data",,"not_supported","https://splunkbase.splunk.com/app/5114","Need to Validate",,
"*cloudflare:*",Cloudflare,"Cloudflare Technology","DevOps|Security Fraud and Compliance","Observability|Security","Intrusion Detection data",5114,"Authentication data|Change data|Intrusion Detection data|Inventory data|Malware data|Network Resolution data|Network Sessions data|Network Traffic data|Vulnerabilities data|Web data",,"not_supported","https://splunkbase.splunk.com/app/5114","Need to Validate",,
"*cloudflare:*",Cloudflare,"Cloudflare Technology","DevOps|Security Fraud and Compliance","Observability|Security","Inventory data",5114,"Authentication data|Change data|Intrusion Detection data|Inventory data|Malware data|Network Resolution data|Network Sessions data|Network Traffic data|Vulnerabilities data|Web data",,"not_supported","https://splunkbase.splunk.com/app/5114","Need to Validate",,
"*cloudflare:*",Cloudflare,"Cloudflare Technology","DevOps|Security Fraud and Compliance","Observability|Security","Malware data",5114,"Authentication data|Change data|Intrusion Detection data|Inventory data|Malware data|Network Resolution data|Network Sessions data|Network Traffic data|Vulnerabilities data|Web data",,"not_supported","https://splunkbase.splunk.com/app/5114","Need to Validate",,
"*cloudflare:*",Cloudflare,"Cloudflare Technology","DevOps|Security Fraud and Compliance","Observability|Security","Network Resolution data",5114,"Authentication data|Change data|Intrusion Detection data|Inventory data|Malware data|Network Resolution data|Network Sessions data|Network Traffic data|Vulnerabilities data|Web data",,"not_supported","https://splunkbase.splunk.com/app/5114","Need to Validate",,
"*cloudflare:*",Cloudflare,"Cloudflare Technology","DevOps|Security Fraud and Compliance","Observability|Security","Network Sessions data",5114,"Authentication data|Change data|Intrusion Detection data|Inventory data|Malware data|Network Resolution data|Network Sessions data|Network Traffic data|Vulnerabilities data|Web data",,"not_supported","https://splunkbase.splunk.com/app/5114","Need to Validate",,
"*cloudflare:*",Cloudflare,"Cloudflare Technology","DevOps|Security Fraud and Compliance","Observability|Security","Network Traffic data",5114,"Authentication data|Change data|Intrusion Detection data|Inventory data|Malware data|Network Resolution data|Network Sessions data|Network Traffic data|Vulnerabilities data|Web data",,"not_supported","https://splunkbase.splunk.com/app/5114","Need to Validate",,
"*cloudflare:*",Cloudflare,"Cloudflare Technology","DevOps|Security Fraud and Compliance","Observability|Security","Vulnerability Detection data",5114,"Authentication data|Change data|Intrusion Detection data|Inventory data|Malware data|Network Resolution data|Network Sessions data|Network Traffic data|Vulnerabilities data|Web data",,"not_supported","https://splunkbase.splunk.com/app/5114","Need to Validate",,
"*cloudflare:*",Cloudflare,"Cloudflare Technology","DevOps|Security Fraud and Compliance","Observability|Security","Web Server data",5114,"Authentication data|Change data|Intrusion Detection data|Inventory data|Malware data|Network Resolution data|Network Sessions data|Network Traffic data|Vulnerabilities data|Web data",,"not_supported","https://splunkbase.splunk.com/app/5114","Need to Validate",,
"*cloudflare:access_requests",Cloudflare,"Cloudflare Technology","DevOps|Security Fraud and Compliance","Observability|Security","Authentication data",5114,"Authentication data",,"not_supported","https://splunkbase.splunk.com/app/5114","Need to Validate",,
"*cloudflare:audit",Cloudflare,"Cloudflare Technology","IT Operations|Information","Observability|Security","Authentication data",6747,"Change data",,developer,"https://splunkbase.splunk.com/app/6747","Need to Validate",,
"*cloudflare:audit",Cloudflare,"Cloudflare Technology","IT Operations|Information","Observability|Security","Change data",6747,"Change data",,developer,"https://splunkbase.splunk.com/app/6747","Need to Validate",,
"*cloudflare:audit_logs",Cloudflare,"Cloudflare Technology","DevOps|Security Fraud and Compliance","Observability|Security","Change data",5114,"Change data",,"not_supported","https://splunkbase.splunk.com/app/5114","Need to Validate",,
"*cloudflare:firewall:rules",Cloudflare,"Cloudflare Technology","IT Operations|Information","Observability|Security","Network Firewall data",6747,,,developer,"https://splunkbase.splunk.com/app/6747","Need to Validate",,
"*cloudflare:firewall:rules",Cloudflare,"Cloudflare Technology","IT Operations|Information","Observability|Security","Network Traffic data",6747,,,developer,"https://splunkbase.splunk.com/app/6747","Need to Validate",,
"*cloudflare:firewall:rules:ip",Cloudflare,"Cloudflare Technology","IT Operations|Information","Observability|Security","Network Firewall data",6747,,,developer,"https://splunkbase.splunk.com/app/6747","Need to Validate",,
"*cloudflare:firewall:rules:ip",Cloudflare,"Cloudflare Technology","IT Operations|Information","Observability|Security","Network Traffic data",6747,,,developer,"https://splunkbase.splunk.com/app/6747","Need to Validate",,
