City,Product Type,Trip or Order Status,Request Time,Begin Trip Time,Begin Trip Lat,Begin Trip Lng,Begin Trip Address,Dropoff Time,Dropoff Lat,Dropoff Lng,Dropoff Address,Distance (miles),Fare Amount,Fare Currency
San Diego,uberX,COMPLETED,2016-08-19 05:06:52 +0000 UTC,2016-08-19 05:12:34 +0000 UTC,32.7316325438,-117.19836141,"Terminal 1, T1 Short Term Lot, San Diego International Airport",2016-08-19 05:20:49 +0000 UTC,32.7248608619,-117.169704535,"1980 Kettner Blvd, San Diego, CA 92101, USA",2.27,9.81,USD
San Diego,uberX,COMPLETED,2016-08-17 13:00:32 +0000 UTC,2016-08-17 13:09:38 +0000 UTC,32.7248161,-117.1699017,"1980 Kettner Blvd, San Diego, CA 92101, USA",2016-08-17 13:17:18 +0000 UTC,32.7315453,-117.1965937,"Terminal 1 (SAN), San Diego, CA 92101, USA",2.01,5.75,USD
San Diego,uberX,COMPLETED,2016-08-15 02:04:18 +0000 UTC,2016-08-15 02:07:53 +0000 UTC,32.7247812,-117.1696078,"1980 Kettner Blvd, San Diego, CA 92101, USA",2016-08-15 02:21:57 +0000 UTC,32.6913051,-117.1758969,"Coronado Island, Coronado, CA 92118, USA",5.97,10.43,USD
San Diego,POOL: MATCHED,COMPLETED,2016-08-13 03:26:42 +0000 UTC,2016-08-13 03:32:22 +0000 UTC,32.7316063,-117.1983809,"Terminal 1, T1 Short Term Lot, San Diego International Airport",2016-08-13 03:43:43 +0000 UTC,32.7246188,-117.1692806,"1980 Kettner Blvd, San Diego, CA 92101, USA",2.13,6.05,USD
Portland,uberX,COMPLETED,2016-08-12 23:40:24 +0000 UTC,2016-08-12 23:47:29 +0000 UTC,45.5530614518,-122.674466157,"4057 N Albina Ave, Portland, OR 97227, USA",2016-08-13 00:11:27 +0000 UTC,45.5893757847,-122.592276698,"7000 NE Airport Way, Portland, OR 97218, USA",8.13,19.39,USD
San Diego,uberX,COMPLETED,2016-08-10 13:40:30 +0000 UTC,2016-08-10 13:48:50 +0000 UTC,32.7249142527,-117.169751572,"1980 Kettner Blvd, San Diego, CA 92101, USA",2016-08-10 16:20:06 +0000 UTC,33.9167666389,-118.38401028,"2265 E El Segundo Blvd, El Segundo, CA 90245, USA",130.19,175.79,USD
San Diego,uberX,COMPLETED,2016-08-06 06:02:11 +0000 UTC,2016-08-06 06:05:56 +0000 UTC,32.7400666331,-117.252596307,"4838 Del Mar Ave, San Diego, CA 92107, USA",2016-08-06 06:19:02 +0000 UTC,32.7248224359,-117.169686394,"1980 Kettner Blvd, San Diego, CA 92101, USA",6.68,11.26,USD
San Diego,uberX,COMPLETED,2016-08-06 01:25:37 +0000 UTC,2016-08-06 01:31:33 +0000 UTC,32.7249074,-117.169874,"1980 Kettner Blvd, San Diego, CA 92101, USA",2016-08-06 01:51:13 +0000 UTC,32.7401225,-117.2526614,"4838 Del Mar Ave, San Diego, CA 92107, USA",7.13,13.1,USD
San Diego,uberX,COMPLETED,2016-07-26 22:58:37 +0000 UTC,2016-07-26 23:05:23 +0000 UTC,32.7315080755,-117.198171969,"Terminal 1, T1 Short Term Lot, San Diego International Airport",2016-07-26 23:17:50 +0000 UTC,32.7247053199,-117.169738216,"1980 Kettner Blvd, San Diego, CA 92101, USA",2.13,10.03,USD
San Francisco,uberX,COMPLETED,2016-07-19 23:43:21 +0000 UTC,2016-07-19 23:52:05 +0000 UTC,37.4418115151,-122.116405461,"2860 W Bayshore Rd, Palo Alto, CA 94303, USA",2016-07-20 00:40:25 +0000 UTC,37.365242817,-121.924164787,"1701 Airport Blvd, San Jose, CA 95110, USA",15.88,23.8,USD
San Francisco,uberX,COMPLETED,2016-07-19 06:10:14 +0000 UTC,2016-07-19 06:19:22 +0000 UTC,37.3645377858,-121.923010396,"Terminal B, Stop 5, San Jose International Airport",2016-07-19 06:42:22 +0000 UTC,37.5247368969,-122.267013324,United States,24.36,30.01,USD
San Francisco,uberX ESB,DRIVER_CANCELED,2016-07-19 05:58:20 +0000 UTC,2016-07-19 06:03:43 +0000 UTC,,,"Terminal B, Stop 5, San Jose International Airport",1970-01-01 00:00:00 +0000 UTC,,,United States,0.00,5,USD
San Diego,uberX,COMPLETED,2016-07-16 02:38:01 +0000 UTC,2016-07-16 03:31:17 +0000 UTC,32.9752878133,-117.256202211,"2248-2472 Jimmy Durante Blvd, Del Mar, CA 92014, USA",2016-07-16 03:42:12 +0000 UTC,32.959762134,-117.264870217,"1555 Camino Del Mar, Del Mar, CA 92014, USA",1.42,14.75,USD
San Diego,uberX,COMPLETED,2016-07-15 18:35:02 +0000 UTC,2016-07-15 18:38:50 +0000 UTC,32.7247533901,-117.169784736,"1980 Kettner Blvd, San Diego, CA 92101, USA",2016-07-15 18:44:10 +0000 UTC,32.7438812544,-117.182112651,"1811 McKee St, San Diego, CA 92110, USA",2.06,5.75,USD
San Diego,UberX,CANCELED,2016-07-15 18:31:44 +0000 UTC,2016-07-15 18:31:50 +0000 UTC,32.7294228,-117.1739109,"2200-2298 Pacific Hwy, San Diego, CA 92101, USA",1970-01-01 00:00:00 +0000 UTC,32.7298542,-117.1725633,"1811 McKee St, San Diego, CA 92110, USA",0.00,0,USD
San Diego,uberX,COMPLETED,2016-07-15 17:30:01 +0000 UTC,2016-07-15 17:33:30 +0000 UTC,32.7248369441,-117.169693243,"1980 Kettner Blvd, San Diego, CA 92101, USA",2016-07-15 17:47:55 +0000 UTC,32.7247774195,-117.169665141,"1811 McKee St, San Diego, CA 92110, USA",2.10,6.22,USD
San Diego,UberX,COMPLETED,2016-07-12 13:31:13 +0000 UTC,2016-07-12 13:39:59 +0000 UTC,32.7247776091,-117.169665231,"1980 Kettner Blvd, San Diego, CA 92101, USA",2016-07-12 13:59:01 +0000 UTC,32.8070346779,-117.26085403,"600 Tourmaline St, La Jolla, CA 92037, USA",9.98,16.26,USD
San Diego,uberX,COMPLETED,2016-07-09 07:49:29 +0000 UTC,2016-07-09 07:52:51 +0000 UTC,32.8084191353,-117.247246748,"1412 Opal St, San Diego, CA 92109, USA",2016-07-09 08:11:43 +0000 UTC,32.7247735593,-117.169663319,"1980 Kettner Blvd, San Diego, CA 92101, USA",10.07,14.11,USD
San Diego,UberX,COMPLETED,2016-07-05 13:47:29 +0000 UTC,2016-07-05 13:51:33 +0000 UTC,32.7249975242,-117.169824772,"1980 Kettner Blvd, San Diego, CA 92101, USA",2016-07-05 13:58:22 +0000 UTC,32.731811956,-117.196935991,"Terminal 1 (SAN), San Diego, CA 92101, USA",2.02,8.55,USD
San Diego,UberX,COMPLETED,2016-07-05 00:12:58 +0000 UTC,2016-07-05 00:16:03 +0000 UTC,32.8057014111,-117.261394589,"655 Tourmaline St, San Diego, CA 92109, USA",2016-07-05 00:38:45 +0000 UTC,32.7248855498,-117.16971619,"1980 Kettner Blvd, San Diego, CA 92101, USA",9.52,28.17,USD
San Diego,UberX,COMPLETED,2016-07-04 02:48:50 +0000 UTC,2016-07-04 02:54:21 +0000 UTC,32.8083799,-117.2469756,"1412 Opal St, San Diego, CA 92109, USA",2016-07-04 03:14:18 +0000 UTC,32.7247135,-117.1697207,"1980 Kettner Blvd, San Diego, CA 92101, USA",8.58,14.61,USD
San Diego,UberX,COMPLETED,2016-07-03 22:58:14 +0000 UTC,2016-07-03 23:03:40 +0000 UTC,32.7985524,-117.256179,"4650 Mission Blvd, San Diego, CA 92109, USA",2016-07-03 23:14:21 +0000 UTC,32.8084227,-117.2472182,"4983 Cass St, San Diego, CA 92109, USA",1.37,5.75,USD
San Diego,UberX,COMPLETED,2016-07-03 19:33:07 +0000 UTC,2016-07-03 19:39:29 +0000 UTC,32.7248291,-117.1697956,"1980 Kettner Blvd, San Diego, CA 92101, USA",2016-07-03 20:00:49 +0000 UTC,32.7984704,-117.256247,"4650 Mission Blvd, San Diego, CA 92109, USA",9.51,20.58,USD
San Diego,UberX,CANCELED,2016-07-03 19:25:07 +0000 UTC,2016-07-03 19:28:44 +0000 UTC,32.7230312,-117.1691304,"1980 Kettner Blvd, San Diego, CA 92101, USA",1970-01-01 00:00:00 +0000 UTC,32.7187519,-117.1620693,"4650 Mission Blvd, San Diego, CA 92109, USA",0.82,5.75,USD
San Diego,UberX,COMPLETED,2016-07-03 04:49:38 +0000 UTC,2016-07-03 04:56:54 +0000 UTC,32.7459184,-117.2411293,"4569 Brighton Ave, San Diego, CA 92107, USA",2016-07-03 05:07:46 +0000 UTC,32.7221595,-117.1682493,"1980 Kettner Blvd, San Diego, CA 92101, USA",6.66,10.7,USD
San Diego,UberX,COMPLETED,2016-07-03 02:25:18 +0000 UTC,2016-07-03 02:29:01 +0000 UTC,32.7248758,-117.1697334,"1980 Kettner Blvd, San Diego, CA 92101, USA",2016-07-03 02:41:39 +0000 UTC,32.7511808,-117.2447289,"2218 Cable St, San Diego, CA 92107, USA",6.27,11.56,USD
San Diego,UberX,COMPLETED,2016-07-02 18:52:12 +0000 UTC,2016-07-02 18:54:15 +0000 UTC,32.7517966787,-117.209443543,"3400-3506 East Dr, San Diego, CA 92110, USA",2016-07-02 19:08:05 +0000 UTC,32.7250207737,-117.170294803,"1980 Kettner Blvd, San Diego, CA 92101, USA",3.54,7.27,USD
San Diego,UberX,DRIVER_CANCELED,2016-07-02 18:48:54 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,"3245 East Dr, San Diego, CA 92110, USA",1970-01-01 00:00:00 +0000 UTC,,,"1980 Kettner Blvd, San Diego, CA 92101, USA",0.00,0,USD
San Diego,UberX,COMPLETED,2016-07-02 17:59:14 +0000 UTC,2016-07-02 18:03:10 +0000 UTC,32.7279692478,-117.171062894,"2266 Kettner Blvd, San Diego, CA 92101, USA",2016-07-02 18:12:29 +0000 UTC,32.7517889257,-117.209142367,"3245 Sports Arena Blvd, San Diego, CA 92110, USA",3.35,7.3,USD
San Diego,UberX,COMPLETED,2016-07-02 06:16:20 +0000 UTC,2016-07-02 06:21:03 +0000 UTC,32.7135763318,-117.159058163,"789 Sixth Ave, San Diego, CA 92101, USA",2016-07-02 06:33:48 +0000 UTC,32.724797842,-117.169674783,"1980 Kettner Blvd, San Diego, CA 92101, USA",3.71,7.74,USD
San Diego,UberX,CANCELED,2016-07-02 06:13:34 +0000 UTC,2016-07-02 06:13:44 +0000 UTC,32.7118463,-117.1610601,"672 Fifth Ave, San Diego, CA 92101, USA",1970-01-01 00:00:00 +0000 UTC,32.7115517,-117.1583674,"1980 Kettner Blvd, San Diego, CA 92101, USA",0.00,0,USD
San Diego,UberX,COMPLETED,2016-06-22 00:55:59 +0000 UTC,2016-06-22 01:01:29 +0000 UTC,32.7316198033,-117.198489234,"Terminal 1 (SAN), San Diego, CA 92101, USA",2016-06-22 01:09:46 +0000 UTC,32.7247633143,-117.169658482,"1980 Kettner Blvd, San Diego, CA 92101, USA",2.11,8.51,USD
San Francisco,uberX ESB,COMPLETED,2016-06-21 22:13:34 +0000 UTC,2016-06-21 22:18:48 +0000 UTC,37.5227724854,-122.253827267,"209 Redwood Shores Pkwy, Redwood City, CA 94065, USA",2016-06-21 22:35:12 +0000 UTC,37.6148978155,-122.386779925,"San Francisco, CA 94128, USA",11.82,23.61,USD
San Francisco,uberX ESB,COMPLETED,2016-06-21 17:13:29 +0000 UTC,2016-06-21 17:21:32 +0000 UTC,37.3645959981,-121.923186248,"Terminal A, Stop 7, San Jose International Airport",2016-06-21 17:59:54 +0000 UTC,37.5225881255,-122.254670318,"209 Redwood Shores Pkwy, Redwood City, CA 94065, USA",24.27,32.23,USD
San Diego,UberX,COMPLETED,2016-06-21 14:14:50 +0000 UTC,2016-06-21 14:19:37 +0000 UTC,32.7247867,-117.1697998,"1980 Kettner Blvd, San Diego, CA 92101, USA",2016-06-21 14:29:39 +0000 UTC,32.7297789,-117.1986684,"Terminal 1 (SAN), San Diego, CA 92101, USA",2.30,5.75,USD
San Diego,UberX,COMPLETED,2016-06-18 08:09:28 +0000 UTC,2016-06-18 08:20:36 +0000 UTC,32.7121270169,-117.160152672,"672 Fifth Ave, San Diego, CA 92101, USA",2016-06-18 08:32:13 +0000 UTC,32.724845327,-117.169697201,"1980 Kettner Blvd, San Diego, CA 92101, USA",2.01,5.75,USD
San Diego,UberX,COMPLETED,2016-06-18 03:36:59 +0000 UTC,2016-06-18 03:39:32 +0000 UTC,32.7248345269,-117.169847516,"1980 Kettner Blvd, San Diego, CA 92101, USA",2016-06-18 03:47:45 +0000 UTC,32.7104222742,-117.157141306,"815 J St #101, San Diego, CA 92101, USA",1.71,5.75,USD
Orange County,uberX,COMPLETED,2016-06-17 19:24:50 +0000 UTC,2016-06-17 19:28:36 +0000 UTC,33.7516979971,-117.856732528,"9270, 1000 E Santa Ana Blvd, Santa Ana, CA 92701, USA",2016-06-17 21:27:51 +0000 UTC,32.7246636368,-117.16968891,"1980 Kettner Blvd, San Diego, CA 92101, USA",88.14,99.16,USD
Orange County,uberX,COMPLETED,2016-06-17 18:58:12 +0000 UTC,2016-06-17 19:03:20 +0000 UTC,33.7506912,-117.8677065,"700 N Main St, Santa Ana, CA 92701, USA",2016-06-17 19:07:42 +0000 UTC,33.7520049,-117.8566874,"9270, 1000 E Santa Ana Blvd, Santa Ana, CA 92701, USA",1.20,4.95,USD
Orange County,uberX,CANCELED,2016-06-17 18:55:04 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,33.7596469,-117.8675303,"220 N Broadway, Santa Ana, CA 92701, USA",1970-01-01 00:00:00 +0000 UTC,33.7558117,-117.867593,"9270, 1000 E Santa Ana Blvd, Santa Ana, CA 92701, USA",0.00,0,USD
Orange County,uberX,CANCELED,2016-06-17 18:49:48 +0000 UTC,2016-06-17 18:51:33 +0000 UTC,33.7476180544,-117.867625379,"301 W 4th St, Santa Ana, CA 92701, USA",1970-01-01 00:00:00 +0000 UTC,33.7480011077,-117.870025787,"9270, 1000 E Santa Ana Blvd, Santa Ana, CA 92701, USA",0.00,0,USD
San Diego,UberX,COMPLETED,2016-06-17 03:44:37 +0000 UTC,2016-06-17 03:48:32 +0000 UTC,32.7316189,-117.1983188,"Terminal 1 (SAN), San Diego, CA 92101, USA",2016-06-17 03:55:19 +0000 UTC,32.7247615,-117.1697437,"1980 Kettner Blvd, San Diego, CA 92101, USA",2.12,8.51,USD
San Diego,UberX,COMPLETED,2016-06-13 14:03:47 +0000 UTC,2016-06-13 14:05:34 +0000 UTC,32.7249352243,-117.169739124,"1980 Kettner Blvd, San Diego, CA 92101, USA",2016-06-13 14:13:14 +0000 UTC,32.7315409715,-117.196558295,"Terminal 1 (SAN), San Diego, CA 92101, USA",2.00,5.75,USD
San Diego,UberX,COMPLETED,2016-06-11 19:31:32 +0000 UTC,2016-06-11 19:35:35 +0000 UTC,32.7316214377,-117.198337941,"Terminal 1 (SAN), San Diego, CA 92101, USA",2016-06-11 19:47:35 +0000 UTC,32.7248067873,-117.169679006,"1980 Kettner Blvd, San Diego, CA 92101, USA",2.11,8.51,USD
Washington D.C.,uberX,COMPLETED,2016-06-07 15:36:10 +0000 UTC,2016-06-07 15:41:40 +0000 UTC,38.9556228323,-77.4277209119,"2520 Wasser Terrace, Herndon, VA 20171, USA",2016-06-07 15:59:47 +0000 UTC,38.9576620906,-77.3585772593,"11927 Democracy Dr, Reston, VA 20190, United States",5.03,10.71,USD
Washington D.C.,uberX,COMPLETED,2016-06-07 03:49:05 +0000 UTC,2016-06-07 03:53:24 +0000 UTC,38.9126161843,-77.0253011888,"931 R St NW, Washington, DC 20001, USA",2016-06-07 04:39:58 +0000 UTC,38.9558976961,-77.4277297105,"2520 Wasser Terrace, Herndon, VA 20171, USA",31.45,42.92,USD
Washington D.C.,uberX,COMPLETED,2016-06-06 13:16:34 +0000 UTC,2016-06-06 13:21:57 +0000 UTC,38.9557671,-77.427859,"2520 Wasser Terrace, Herndon, VA 20171, USA",2016-06-06 13:49:47 +0000 UTC,38.9193977,-77.2197713,"7900 Tysons One Pl #800, McLean, VA 22101, United States",16.87,27.93,USD
Washington D.C.,uberX,COMPLETED,2016-06-06 04:44:04 +0000 UTC,2016-06-06 04:58:35 +0000 UTC,38.953284567,-77.4488499819,"Main Terminal, Door 2, Washington Dulles International Airport",2016-06-06 05:09:10 +0000 UTC,38.9556515197,-77.4275850045,"2520 Wasser Terrace, Herndon, VA 20171, USA",3.96,13.74,USD
San Diego,UberX,COMPLETED,2016-06-05 19:33:19 +0000 UTC,2016-06-05 19:38:35 +0000 UTC,32.7247742799,-117.169663659,"1980 Kettner Blvd, San Diego, CA 92101, USA",2016-06-05 20:10:22 +0000 UTC,32.7921800164,-117.248136637,"1102 Pacific Beach Dr, San Diego, CA 92109, USA",10.13,17.66,USD
San Diego,UberX,COMPLETED,2016-06-05 02:49:17 +0000 UTC,2016-06-05 02:52:19 +0000 UTC,32.7248486743,-117.169698781,"1980 Kettner Blvd, San Diego, CA 92101, USA",2016-06-05 03:01:28 +0000 UTC,32.7104269571,-117.156661592,"815 J St #101, San Diego, CA 92101, USA",1.72,6.23,USD
San Diego,UberX,COMPLETED,2016-05-29 06:49:17 +0000 UTC,2016-05-29 06:55:33 +0000 UTC,32.7876231,-117.2401051,"3772 Riviera Dr, San Diego, CA 92109, USA",2016-05-29 07:55:10 +0000 UTC,32.7249237,-117.1698066,"1980 Kettner Blvd, San Diego, CA 92101, USA",15.57,27.82,USD
San Diego,UberX,COMPLETED,2016-05-28 22:13:47 +0000 UTC,2016-05-28 22:16:32 +0000 UTC,32.724994681,-117.16976643,"1980 Kettner Blvd, San Diego, CA 92101, USA",2016-05-28 22:32:16 +0000 UTC,32.7828142529,-117.252448816,"3714 Mission Blvd, San Diego, CA 92109, USA",8.37,14.06,USD
San Diego,POOL: MATCHED,COMPLETED,2016-05-28 01:29:00 +0000 UTC,2016-05-28 01:39:08 +0000 UTC,33.0228837,-117.2656923,"1208 Crestview Dr, Cardiff, CA 92007, USA",2016-05-28 02:28:35 +0000 UTC,32.7247426,-117.1697279,"1980 Kettner Blvd, San Diego, CA 92101, USA",32.79,16.77,USD
Orange County,uberX,COMPLETED,2016-05-25 22:11:26 +0000 UTC,2016-05-25 22:18:26 +0000 UTC,33.6783473,-117.8502551,"18000 Von Karman Ave, Irvine, CA 92612, USA",2016-05-25 22:36:19 +0000 UTC,33.6570055,-117.7339094,"15215 Barranca Parkway, Irvine Transportation Center, Irvine, CA 92618, USA",8.30,12.1,USD
Orange County,uberX,COMPLETED,2016-05-25 15:06:37 +0000 UTC,2016-05-25 15:12:15 +0000 UTC,33.6569913,-117.7339485,"15201 Barranca Pkwy, Irvine, CA 92618, USA",2016-05-25 15:36:17 +0000 UTC,33.678067,-117.8504073,"18000 Von Karman Ave, Irvine, CA 92612, USA",8.74,13.42,USD
San Diego,UberX,COMPLETED,2016-05-22 05:38:22 +0000 UTC,2016-05-22 05:40:30 +0000 UTC,32.8070779163,-117.260815707,"5130 La Jolla Blvd, San Diego, CA 92109, USA",2016-05-22 05:58:05 +0000 UTC,32.7247777849,-117.169665313,"1980 Kettner Blvd, San Diego, CA 92101, USA",9.63,24.24,USD
San Diego,UberX,COMPLETED,2016-05-18 05:57:08 +0000 UTC,2016-05-18 06:04:34 +0000 UTC,32.7126352965,-117.155423208,"707 Tenth Ave, San Diego, CA 92101, USA",2016-05-18 06:09:37 +0000 UTC,32.724936128,-117.169739538,"1980 Kettner Blvd, San Diego, CA 92101, USA",1.97,7.75,USD
San Diego,UberX,COMPLETED,2016-05-18 04:08:13 +0000 UTC,2016-05-18 04:15:09 +0000 UTC,32.7247446245,-117.169649658,"1980 Kettner Blvd, San Diego, CA 92101, USA",2016-05-18 04:23:20 +0000 UTC,32.7126360481,-117.155119037,"707 Tenth Ave, San Diego, CA 92101, United States",1.66,4.8,USD
San Diego,UberX,COMPLETED,2016-05-14 02:18:31 +0000 UTC,2016-05-14 02:28:07 +0000 UTC,32.7316342,-117.1984503,"Terminal 1 (SAN), San Diego, CA 92101, USA",2016-05-14 02:48:19 +0000 UTC,32.792466,-117.2483436,"1102 Pacific Beach Dr, San Diego, CA 92109, USA",7.98,16.32,USD
San Francisco,uberX ESB,COMPLETED,2016-05-13 23:29:40 +0000 UTC,2016-05-13 23:35:52 +0000 UTC,37.5134545,-122.2541518,"555 Skyway Rd, San Carlos, CA 94070, USA",2016-05-14 00:27:58 +0000 UTC,37.3652169,-121.9241447,"1701 Airport Blvd, San Jose, CA 95110, United States",23.13,56.61,USD
Los Angeles,UBERx,COMPLETED,2016-05-13 01:18:07 +0000 UTC,2016-05-13 01:25:15 +0000 UTC,33.9166254,-118.3840049,"2265 E El Segundo Blvd, El Segundo, CA 90245, USA",2016-05-13 01:35:30 +0000 UTC,33.9452957,-118.4029933,"1 World Way, Los Angeles, CA 90045, United States",3.21,10.07,USD
Los Angeles,UBERx,COMPLETED,2016-05-11 15:22:11 +0000 UTC,2016-05-11 15:27:38 +0000 UTC,33.9053013,-118.3940928,"2005 Park Pl, El Segundo, CA 90245, United States",2016-05-11 15:34:19 +0000 UTC,33.9153061,-118.3903143,"2000 E El Segundo Blvd, El Segundo, CA 90245, United States",1.67,4.65,USD
Los Angeles,UBERx,COMPLETED,2016-05-11 14:25:14 +0000 UTC,2016-05-11 14:30:12 +0000 UTC,33.9479961,-118.3855564,"9750 Airport Blvd, Los Angeles, CA 90045, United States",2016-05-11 14:49:49 +0000 UTC,33.9050947,-118.3936999,"2009 Park Pl, El Segundo, CA 90245, United States",4.95,9.04,USD
Los Angeles,UBERx,COMPLETED,2016-05-11 07:20:14 +0000 UTC,2016-05-11 07:24:14 +0000 UTC,33.9454613,-118.4015269,"Terminal 1, Southwest, Los Angeles International Airport",2016-05-11 07:28:54 +0000 UTC,33.9479377,-118.3854033,"9750 Airport Blvd, Los Angeles, CA 90045, USA",1.77,8.65,USD
Washington D.C.,uberX,COMPLETED,2016-05-08 07:07:41 +0000 UTC,2016-05-08 07:09:02 +0000 UTC,38.9158589,-77.0207531,"621 Florida Ave NW, Washington, DC 20001, USA",2016-05-08 07:49:16 +0000 UTC,38.8136559,-77.3124257,"5206 Holden St, Fairfax, VA 22032, USA",22.66,89.31,USD
Washington D.C.,uberPOOL,COMPLETED,2016-05-08 02:05:13 +0000 UTC,2016-05-08 02:25:56 +0000 UTC,38.8134492,-77.3125324,"5206 Holden St, Fairfax, VA 22032, USA",2016-05-08 03:11:26 +0000 UTC,38.912623,-77.0241999,"601 F St NW, Washington, DC 20004, United States",22.43,44.41,USD
San Diego,SELECT,COMPLETED,2016-05-05 12:56:46 +0000 UTC,2016-05-05 13:02:05 +0000 UTC,32.7922382,-117.2481545,"1102 Pacific Beach Dr, San Diego, CA 92109, USA",2016-05-05 13:23:45 +0000 UTC,32.728559,-117.2141391,"Terminal 1 (SAN), San Diego, CA 92101, USA",8.89,33.14,USD
San Diego,POOL,COMPLETED,2016-05-04 01:29:45 +0000 UTC,2016-05-04 01:34:40 +0000 UTC,32.7315246721,-117.198240711,"Terminal 1 (SAN), San Diego, CA 92101, USA",2016-05-04 02:01:00 +0000 UTC,32.8118662262,-117.267630174,"5410 La Jolla Blvd, La Jolla, CA 92037, USA",11.73,18.76,USD
San Diego,POOL,COMPLETED,2016-05-02 15:41:22 +0000 UTC,2016-05-02 15:50:31 +0000 UTC,32.8107451538,-117.2662818,"5376 La Jolla Blvd, La Jolla, CA 92037, USA",2016-05-02 16:14:34 +0000 UTC,32.7317903614,-117.196898197,"Terminal 1 (SAN), San Diego, CA 92101, USA",9.02,5,USD
San Diego,UberX,COMPLETED,2016-04-28 02:31:36 +0000 UTC,2016-04-28 02:34:11 +0000 UTC,32.7308602,-117.2031421,"Terminal 2, SAN, San Diego International Airport (SAN), San Diego, CA 92101, USA",2016-04-28 02:56:54 +0000 UTC,32.8117476,-117.2678017,"5410 La Jolla Blvd, La Jolla, CA 92037, USA",11.96,21.08,USD
San Diego,SELECT,COMPLETED,2016-04-20 01:29:15 +0000 UTC,2016-04-20 01:38:19 +0000 UTC,32.810731169,-117.266331922,"5376 La Jolla Blvd, La Jolla, CA 92037, USA",2016-04-20 02:06:12 +0000 UTC,32.7311089238,-117.201335368,"Terminal 2, SAN, San Diego International Airport (SAN), San Diego, CA 92101, USA",10.13,37.93,USD
San Diego,UberX,COMPLETED,2016-04-16 19:46:48 +0000 UTC,2016-04-16 19:49:31 +0000 UTC,32.7279555667,-117.171056885,"2295 Kettner Blvd, San Diego, CA 92101, United States",2016-04-16 20:12:36 +0000 UTC,32.8107184746,-117.266311726,"5410 La Jolla Blvd, La Jolla, CA 92037, USA",9.96,24.31,USD
San Diego,UberX,COMPLETED,2016-04-16 07:03:17 +0000 UTC,2016-04-16 07:07:28 +0000 UTC,32.798398342,-117.246141527,"4477-4499 Fanuel St, San Diego, CA 92109, USA",2016-04-16 07:14:33 +0000 UTC,32.8107506689,-117.26633328,"5410 La Jolla Blvd, La Jolla, CA 92037, USA",1.91,4.75,USD
San Diego,UberX,COMPLETED,2016-04-16 05:24:29 +0000 UTC,2016-04-16 05:31:53 +0000 UTC,32.8105236,-117.2661336,"5366 La Jolla Blvd, La Jolla, CA 92037, USA",2016-04-16 05:36:24 +0000 UTC,32.7946349,-117.2554625,"722 Grand Ave, San Diego, CA 92109, United States",1.40,4.75,USD
Los Angeles,UBERx,COMPLETED,2016-04-15 04:40:48 +0000 UTC,2016-04-15 04:51:08 +0000 UTC,34.3807934,-118.5336458,"24523 Newhall Ave, Newhall, CA 91321, United States",2016-04-15 04:57:29 +0000 UTC,34.3756846,-118.565116,"25201 The Old Rd, Stevenson Ranch, CA 91381, United States",2.37,4.73,USD
San Francisco,uberX,COMPLETED,2016-04-14 04:53:31 +0000 UTC,2016-04-14 04:59:12 +0000 UTC,37.0067336,-121.5690326,"7397 Monterey Rd, Gilroy, CA 95020, USA",2016-04-14 05:04:25 +0000 UTC,36.9882513,-121.5598723,"6070 Monterey Rd, Gilroy, CA 95020, United States",1.50,6.55,USD
San Francisco,uberX,COMPLETED,2016-04-13 05:57:30 +0000 UTC,2016-04-13 06:00:23 +0000 UTC,36.6162497,-121.9004946,"704-712 Cannery Row, Monterey, CA 93940, USA",2016-04-13 06:09:15 +0000 UTC,36.5916225,-121.8821953,"1000 Aguajito Rd, Monterey, CA 93940, United States",2.55,8.43,USD
San Luis Obispo,uberX,COMPLETED,2016-04-12 05:22:06 +0000 UTC,2016-04-12 05:26:25 +0000 UTC,35.6150212357,-120.683478878,"98 Niblick Rd, Paso Robles, CA 93446, United States",2016-04-12 05:33:39 +0000 UTC,35.6402112823,-120.689071622,"2455 Riverside Ave, Paso Robles, CA 93446, United States",2.74,7.87,USD
San Luis Obispo,uberX,COMPLETED,2016-04-12 04:49:06 +0000 UTC,2016-04-12 04:50:16 +0000 UTC,35.6267114551,-120.689931324,"701-799 12th St, Paso Robles, CA 93446, USA",2016-04-12 04:55:17 +0000 UTC,35.6146611041,-120.683454909,"98 Niblick Rd, Paso Robles, CA 93446, United States",1.28,5.55,USD
San Diego,UberX,COMPLETED,2016-04-07 03:47:48 +0000 UTC,2016-04-07 03:57:40 +0000 UTC,32.7308749873,-117.203035494,"Terminal 2, SAN, San Diego International Airport (SAN), San Diego, CA 92101, USA",2016-04-07 04:22:22 +0000 UTC,32.8118194445,-117.267653214,"5410 La Jolla Blvd, La Jolla, CA 92037, USA",12.14,17.91,USD
Baltimore-Maryland,P2P,COMPLETED,2016-04-06 17:01:14 +0000 UTC,2016-04-06 17:09:19 +0000 UTC,39.1753636,-76.6480838,"6938 Aviation Blvd, Glen Burnie, MD 21061, United States",2016-04-06 17:17:37 +0000 UTC,39.1795212,-76.6693298,"Baltimore, MD 21240, United States",3.52,6.87,USD
