Scope,Category Level 1,Category Level 2,Category Level 3,Category Level 4,Column Text,UOM,GHG,GHG Conversion Factor
Scope 3,Business travel- land,Cars (by size),Medium car,,Diesel,miles,kg CH4,0.00002
Scope 3,Business travel- land,Cars (by size),Medium car,,Diesel,miles,kg CO2,0.2767
Scope 3,Business travel- land,Cars (by size),Medium car,,Diesel,miles,kg N2O,0.003
Scope 3,Business travel- land,Cars (by size),Medium car,,Petrol,km,kg CO2e,0.1949
Scope 3,Business travel- land,Cars (by size),Medium car,,Petrol,km,kg CH4,0.00036
Scope 3,Business travel- land,Cars (by size),Medium car,,Petrol,km,kg CO2,0.19407
Scope 3,Business travel- land,Cars (by size),Medium car,,Petrol,km,kg N2O,0.00047
Scope 3,Business travel- land,Cars (by size),Medium car,,Petrol,miles,kg CO2e,0.31365
Scope 3,Business travel- land,Cars (by size),Medium car,,Petrol,miles,kg CH4,0.00057
Scope 3,Business travel- land,Cars (by size),Medium car,,Petrol,miles,kg CO2,0.31233
Scope 3,Business travel- land,Cars (by size),Medium car,,Petrol,miles,kg N2O,0.00075
Scope 3,Business travel- land,Cars (by size),Medium car,,Hybrid,km,kg CO2e,0.11243
Scope 3,Business travel- land,Cars (by size),Medium car,,Hybrid,km,kg CH4,0.00018
Scope 3,Business travel- land,Cars (by size),Medium car,,Hybrid,km,kg CO2,0.11109
Scope 3,Business travel- land,Cars (by size),Medium car,,Hybrid,km,kg N2O,0.00116
Scope 3,Business travel- land,Cars (by size),Medium car,,Hybrid,miles,kg CO2e,0.18095
Scope 3,Business travel- land,Cars (by size),Medium car,,Hybrid,miles,kg CH4,0.0003
Scope 3,Business travel- land,Cars (by size),Medium car,,Hybrid,miles,kg CO2,0.17878
Scope 3,Business travel- land,Cars (by size),Medium car,,Hybrid,miles,kg N2O,0.00187
Scope 3,Business travel- land,Cars (by size),Medium car,,CNG,km,kg CO2e,0.16444
Scope 3,Business travel- land,Cars (by size),Medium car,,CNG,km,kg CH4,0.00178
Scope 3,Business travel- land,Cars (by size),Medium car,,CNG,km,kg CO2,0.1621
Scope 3,Business travel- land,Cars (by size),Medium car,,CNG,km,kg N2O,0.00056
Scope 3,Business travel- land,Cars (by size),Medium car,,CNG,miles,kg CO2e,0.26464
Scope 3,Business travel- land,Cars (by size),Medium car,,CNG,miles,kg CH4,0.00287
Scope 3,Business travel- land,Cars (by size),Medium car,,CNG,miles,kg CO2,0.26087
Scope 3,Business travel- land,Cars (by size),Medium car,,CNG,miles,kg N2O,0.0009
Scope 3,Business travel- land,Cars (by size),Medium car,,LPG,km,kg CO2e,0.18319
Scope 3,Business travel- land,Cars (by size),Medium car,,LPG,km,kg CH4,0.00008
Scope 3,Business travel- land,Cars (by size),Medium car,,LPG,km,kg CO2,0.18255
Scope 3,Business travel- land,Cars (by size),Medium car,,LPG,km,kg N2O,0.00056
Scope 3,Business travel- land,Cars (by size),Medium car,,LPG,miles,kg CO2e,0.2948
Scope 3,Business travel- land,Cars (by size),Medium car,,LPG,miles,kg CH4,0.00012
Scope 3,Business travel- land,Cars (by size),Medium car,,LPG,miles,kg CO2,0.29378
Scope 3,Business travel- land,Cars (by size),Medium car,,LPG,miles,kg N2O,0.0009
Scope 3,Business travel- land,Cars (by size),Medium car,,Unknown,km,kg CO2e,0.18436
Scope 3,Business travel- land,Cars (by size),Medium car,,Unknown,km,kg CH4,0.00018
Scope 3,Business travel- land,Cars (by size),Medium car,,Unknown,km,kg CO2,0.18302
Scope 3,Business travel- land,Cars (by size),Medium car,,Unknown,km,kg N2O,0.00116
Scope 3,Business travel- land,Cars (by size),Medium car,,Unknown,miles,kg CO2e,0.29672
Scope 3,Business travel- land,Cars (by size),Medium car,,Unknown,miles,kg CH4,0.0003
Scope 3,Business travel- land,Cars (by size),Medium car,,Unknown,miles,kg CO2,0.29455
Scope 3,Business travel- land,Cars (by size),Medium car,,Unknown,miles,kg N2O,0.00187
Scope 3,Business travel- land,Cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.11432
Scope 3,Business travel- land,Cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,km,kg CH4,0.00028
Scope 3,Business travel- land,Cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,km,kg CO2,0.11362
Scope 3,Business travel- land,Cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,km,kg N2O,0.00042
Scope 3,Business travel- land,Cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.18398
Scope 3,Business travel- land,Cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,miles,kg CH4,0.00045
Scope 3,Business travel- land,Cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2,0.18285
Scope 3,Business travel- land,Cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,miles,kg N2O,0.00068
Scope 3,Business travel- land,Cars (by size),Medium car,,Battery Electric Vehicle,km,kg CO2e,0.07965
Scope 3,Business travel- land,Cars (by size),Medium car,,Battery Electric Vehicle,km,kg CH4,0.00014
Scope 3,Business travel- land,Cars (by size),Medium car,,Battery Electric Vehicle,km,kg CO2,0.07904
Scope 3,Business travel- land,Cars (by size),Medium car,,Battery Electric Vehicle,km,kg N2O,0.00047
Scope 3,Business travel- land,Cars (by size),Medium car,,Battery Electric Vehicle,miles,kg CO2e,0.12818
Scope 3,Business travel- land,Cars (by size),Medium car,,Battery Electric Vehicle,miles,kg CH4,0.00023
Scope 3,Business travel- land,Cars (by size),Medium car,,Battery Electric Vehicle,miles,kg CO2,0.1272
Scope 3,Business travel- land,Cars (by size),Medium car,,Battery Electric Vehicle,miles,kg N2O,0.00076
Scope 3,Business travel- land,Cars (by size),Large car,,Diesel,km,kg CO2e,0.21834
Scope 3,Business travel- land,Cars (by size),Large car,,Diesel,km,kg CH4,0.00001
Scope 3,Business travel- land,Cars (by size),Large car,,Diesel,km,kg CO2,0.21647
Scope 3,Business travel- land,Cars (by size),Large car,,Diesel,km,kg N2O,0.00186
Scope 3,Business travel- land,Cars (by size),Large car,,Diesel,miles,kg CO2e,0.35139
Scope 3,Business travel- land,Cars (by size),Large car,,Diesel,miles,kg CH4,0.00002
Scope 3,Business travel- land,Cars (by size),Large car,,Diesel,miles,kg CO2,0.34837
Scope 3,Business travel- land,Cars (by size),Large car,,Diesel,miles,kg N2O,0.003
Scope 3,Business travel- land,Cars (by size),Large car,,Petrol,km,kg CO2e,0.28539
Scope 3,Business travel- land,Cars (by size),Large car,,Petrol,km,kg CH4,0.00036
Scope 3,Business travel- land,Cars (by size),Large car,,Petrol,km,kg CO2,0.28456
Scope 3,Business travel- land,Cars (by size),Large car,,Petrol,km,kg N2O,0.00047
Scope 3,Business travel- land,Cars (by size),Large car,,Petrol,miles,kg CO2e,0.45928
Scope 3,Business travel- land,Cars (by size),Large car,,Petrol,miles,kg CH4,0.00057
Scope 3,Business travel- land,Cars (by size),Large car,,Petrol,miles,kg CO2,0.45796
Scope 3,Business travel- land,Cars (by size),Large car,,Petrol,miles,kg N2O,0.00075
Scope 3,Business travel- land,Cars (by size),Large car,,Hybrid,km,kg CO2e,0.13052
Scope 3,Business travel- land,Cars (by size),Large car,,Hybrid,km,kg CH4,0.00011
Scope 3,Business travel- land,Cars (by size),Large car,,Hybrid,km,kg CO2,0.12895
Scope 3,Business travel- land,Cars (by size),Large car,,Hybrid,km,kg N2O,0.00146
Scope 3,Business travel- land,Cars (by size),Large car,,Hybrid,miles,kg CO2e,0.21006
Scope 3,Business travel- land,Cars (by size),Large car,,Hybrid,miles,kg CH4,0.00018
Scope 3,Business travel- land,Cars (by size),Large car,,Hybrid,miles,kg CO2,0.20753
Scope 3,Business travel- land,Cars (by size),Large car,,Hybrid,miles,kg N2O,0.00235
Scope 3,Business travel- land,Cars (by size),Large car,,CNG,km,kg CO2e,0.24002
Scope 3,Business travel- land,Cars (by size),Large car,,CNG,km,kg CH4,0.00178
Scope 3,Business travel- land,Cars (by size),Large car,,CNG,km,kg CO2,0.23768
Scope 3,Business travel- land,Cars (by size),Large car,,CNG,km,kg N2O,0.00056
Scope 3,Business travel- land,Cars (by size),Large car,,CNG,miles,kg CO2e,0.38628
Scope 3,Business travel- land,Cars (by size),Large car,,CNG,miles,kg CH4,0.00287
Scope 3,Business travel- land,Cars (by size),Large car,,CNG,miles,kg CO2,0.38251
Scope 3,Business travel- land,Cars (by size),Large car,,CNG,miles,kg N2O,0.0009
Scope 3,Business travel- land,Cars (by size),Large car,,LPG,km,kg CO2e,0.2683
Scope 3,Business travel- land,Cars (by size),Large car,,LPG,km,kg CH4,0.00008
Scope 3,Business travel- land,Cars (by size),Large car,,LPG,km,kg CO2,0.26766
Scope 3,Business travel- land,Cars (by size),Large car,,LPG,km,kg N2O,0.00056
Scope 3,Business travel- land,Cars (by size),Large car,,LPG,miles,kg CO2e,0.43178
Scope 3,Business travel- land,Cars (by size),Large car,,LPG,miles,kg CH4,0.00012
Scope 3,Business travel- land,Cars (by size),Large car,,LPG,miles,kg CO2,0.43076
Scope 3,Business travel- land,Cars (by size),Large car,,LPG,miles,kg N2O,0.0009
Scope 3,Business travel- land,Cars (by size),Large car,,Unknown,km,kg CO2e,0.23755
Scope 3,Business travel- land,Cars (by size),Large car,,Unknown,km,kg CH4,0.00011
Scope 3,Business travel- land,Cars (by size),Large car,,Unknown,km,kg CO2,0.23598
Scope 3,Business travel- land,Cars (by size),Large car,,Unknown,km,kg N2O,0.00146
Scope 3,Business travel- land,Cars (by size),Large car,,Unknown,miles,kg CO2e,0.38231
Scope 3,Business travel- land,Cars (by size),Large car,,Unknown,miles,kg CH4,0.00018
Scope 3,Business travel- land,Cars (by size),Large car,,Unknown,miles,kg CO2,0.37978
Scope 3,Business travel- land,Cars (by size),Large car,,Unknown,miles,kg N2O,0.00235
Scope 3,Business travel- land,Cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.13988
Scope 3,Business travel- land,Cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,km,kg CH4,0.00035
Scope 3,Business travel- land,Cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,km,kg CO2,0.13902
Scope 3,Business travel- land,Cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,km,kg N2O,0.00051
Scope 3,Business travel- land,Cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.22512
Scope 3,Business travel- land,Cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,miles,kg CH4,0.00056
Scope 3,Business travel- land,Cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2,0.22373
Scope 3,Business travel- land,Cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,miles,kg N2O,0.00082
Scope 3,Business travel- land,Cars (by size),Large car,,Battery Electric Vehicle,km,kg CO2e,0.09832
Scope 3,Business travel- land,Cars (by size),Large car,,Battery Electric Vehicle,km,kg CH4,0.00017
Scope 3,Business travel- land,Cars (by size),Large car,,Battery Electric Vehicle,km,kg CO2,0.09756
Scope 3,Business travel- land,Cars (by size),Large car,,Battery Electric Vehicle,km,kg N2O,0.00059
Scope 3,Business travel- land,Cars (by size),Large car,,Battery Electric Vehicle,miles,kg CO2e,0.15823
Scope 3,Business travel- land,Cars (by size),Large car,,Battery Electric Vehicle,miles,kg CH4,0.00027
Scope 3,Business travel- land,Cars (by size),Large car,,Battery Electric Vehicle,miles,kg CO2,0.15701
Scope 3,Business travel- land,Cars (by size),Large car,,Battery Electric Vehicle,miles,kg N2O,0.00095
Scope 3,Business travel- land,Cars (by size),Average car,,Diesel,km,kg CO2e,0.17887
Scope 3,Business travel- land,Cars (by size),Average car,,Diesel,km,kg CH4,0.00001
Scope 3,Business travel- land,Cars (by size),Average car,,Diesel,km,kg CO2,0.177
Scope 3,Business travel- land,Cars (by size),Average car,,Diesel,km,kg N2O,0.00186
Scope 3,Business travel- land,Cars (by size),Average car,,Diesel,miles,kg CO2e,0.28787
Scope 3,Business travel- land,Cars (by size),Average car,,Diesel,miles,kg CH4,0.00002
Scope 3,Business travel- land,Cars (by size),Average car,,Diesel,miles,kg CO2,0.28485
Scope 3,Business travel- land,Cars (by size),Average car,,Diesel,miles,kg N2O,0.003
Scope 3,Business travel- land,Cars (by size),Average car,,Petrol,km,kg CO2e,0.18568
Scope 3,Business travel- land,Cars (by size),Average car,,Petrol,km,kg CH4,0.00036
Scope 3,Business travel- land,Cars (by size),Average car,,Petrol,km,kg CO2,0.18485
Scope 3,Business travel- land,Cars (by size),Average car,,Petrol,km,kg N2O,0.00047
Scope 3,Business travel- land,Cars (by size),Average car,,Petrol,miles,kg CO2e,0.29881
Scope 3,Business travel- land,Cars (by size),Average car,,Petrol,miles,kg CH4,0.00057
Scope 3,Business travel- land,Cars (by size),Average car,,Petrol,miles,kg CO2,0.29749
Scope 3,Business travel- land,Cars (by size),Average car,,Petrol,miles,kg N2O,0.00075
Scope 3,Business travel- land,Cars (by size),Average car,,Hybrid,km,kg CO2e,0.11792
Scope 3,Business travel- land,Cars (by size),Average car,,Hybrid,km,kg CH4,0.00019
Scope 3,Business travel- land,Cars (by size),Average car,,Hybrid,km,kg CO2,0.11659
Scope 3,Business travel- land,Cars (by size),Average car,,Hybrid,km,kg N2O,0.00114
Scope 3,Business travel- land,Cars (by size),Average car,,Hybrid,miles,kg CO2e,0.18978
Scope 3,Business travel- land,Cars (by size),Average car,,Hybrid,miles,kg CH4,0.00031
Scope 3,Business travel- land,Cars (by size),Average car,,Hybrid,miles,kg CO2,0.18764
Scope 3,Business travel- land,Cars (by size),Average car,,Hybrid,miles,kg N2O,0.00183
Scope 3,Business travel- land,Cars (by size),Average car,,CNG,km,kg CO2e,0.1803
Scope 3,Business travel- land,Cars (by size),Average car,,CNG,km,kg CH4,0.00178
Scope 3,Business travel- land,Cars (by size),Average car,,CNG,km,kg CO2,0.17796
Scope 3,Business travel- land,Cars (by size),Average car,,CNG,km,kg N2O,0.00056
Scope 3,Business travel- land,Cars (by size),Average car,,CNG,miles,kg CO2e,0.29017
Scope 3,Business travel- land,Cars (by size),Average car,,CNG,miles,kg CH4,0.00287
Scope 3,Business travel- land,Cars (by size),Average car,,CNG,miles,kg CO2,0.2864
Scope 3,Business travel- land,Cars (by size),Average car,,CNG,miles,kg N2O,0.0009
Scope 3,Business travel- land,Cars (by size),Average car,,LPG,km,kg CO2e,0.20105
Scope 3,Business travel- land,Cars (by size),Average car,,LPG,km,kg CH4,0.00008
Scope 3,Business travel- land,Cars (by size),Average car,,LPG,km,kg CO2,0.20041
Scope 3,Business travel- land,Cars (by size),Average car,,LPG,km,kg N2O,0.00056
Scope 3,Business travel- land,Cars (by size),Average car,,LPG,miles,kg CO2e,0.32354
Scope 3,Business travel- land,Cars (by size),Average car,,LPG,miles,kg CH4,0.00012
Scope 3,Business travel- land,Cars (by size),Average car,,LPG,miles,kg CO2,0.32252
Scope 3,Business travel- land,Cars (by size),Average car,,LPG,miles,kg N2O,0.0009
Scope 3,Business travel- land,Cars (by size),Average car,,Unknown,km,kg CO2e,0.18242
Scope 3,Business travel- land,Cars (by size),Average car,,Unknown,km,kg CH4,0.00019
Scope 3,Business travel- land,Cars (by size),Average car,,Unknown,km,kg CO2,0.18109
Scope 3,Business travel- land,Cars (by size),Average car,,Unknown,km,kg N2O,0.00114
Scope 3,Business travel- land,Cars (by size),Average car,,Unknown,miles,kg CO2e,0.29357
Scope 3,Business travel- land,Cars (by size),Average car,,Unknown,miles,kg CH4,0.00031
Scope 3,Business travel- land,Cars (by size),Average car,,Unknown,miles,kg CO2,0.29143
Scope 3,Business travel- land,Cars (by size),Average car,,Unknown,miles,kg N2O,0.00183
Scope 3,Business travel- land,Cars (by size),Average car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.12965
Scope 3,Business travel- land,Cars (by size),Average car,,Plug-in Hybrid Electric Vehicle,km,kg CH4,0.00032
Scope 3,Business travel- land,Cars (by size),Average car,,Plug-in Hybrid Electric Vehicle,km,kg CO2,0.12885
Scope 3,Business travel- land,Cars (by size),Average car,,Plug-in Hybrid Electric Vehicle,km,kg N2O,0.00048
Scope 3,Business travel- land,Cars (by size),Average car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.20865
Scope 3,Business travel- land,Cars (by size),Average car,,Plug-in Hybrid Electric Vehicle,miles,kg CH4,0.00051
Scope 3,Business travel- land,Cars (by size),Average car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2,0.20736
Scope 3,Business travel- land,Cars (by size),Average car,,Plug-in Hybrid Electric Vehicle,miles,kg N2O,0.00077
Scope 3,Business travel- land,Cars (by size),Average car,,Battery Electric Vehicle,km,kg CO2e,0.08026
Scope 3,Business travel- land,Cars (by size),Average car,,Battery Electric Vehicle,km,kg CH4,0.00014
Scope 3,Business travel- land,Cars (by size),Average car,,Battery Electric Vehicle,km,kg CO2,0.07964
Scope 3,Business travel- land,Cars (by size),Average car,,Battery Electric Vehicle,km,kg N2O,0.00048
Scope 3,Business travel- land,Cars (by size),Average car,,Battery Electric Vehicle,miles,kg CO2e,0.12917
Scope 3,Business travel- land,Cars (by size),Average car,,Battery Electric Vehicle,miles,kg CH4,0.00023
Scope 3,Business travel- land,Cars (by size),Average car,,Battery Electric Vehicle,miles,kg CO2,0.12817
Scope 3,Business travel- land,Cars (by size),Average car,,Battery Electric Vehicle,miles,kg N2O,0.00077
Scope 3,Business travel- land,Motorbike,Small,,,km,kg CO2e,0.08474
Scope 3,Business travel- land,Motorbike,Small,,,km,kg CH4,0.00196
Scope 3,Business travel- land,Motorbike,Small,,,km,kg CO2,0.08248
Scope 3,Business travel- land,Motorbike,Small,,,km,kg N2O,0.0003
Scope 3,Business travel- land,Motorbike,Small,,,miles,kg CO2e,0.13636
Scope 3,Business travel- land,Motorbike,Small,,,miles,kg CH4,0.00315
Scope 3,Business travel- land,Motorbike,Small,,,miles,kg CO2,0.13273
Scope 3,Business travel- land,Motorbike,Small,,,miles,kg N2O,0.00048
Scope 3,Business travel- land,Motorbike,Medium,,,km,kg CO2e,0.10323
Scope 3,Business travel- land,Motorbike,Medium,,,km,kg CH4,0.00252
Scope 3,Business travel- land,Motorbike,Medium,,,km,kg CO2,0.10011
Scope 3,Business travel- land,Motorbike,Medium,,,km,kg N2O,0.0006
Scope 3,Business travel- land,Motorbike,Medium,,,miles,kg CO2e,0.16615
Scope 3,Business travel- land,Motorbike,Medium,,,miles,kg CH4,0.00406
