"signature_id","virus_name"
29059,"Poison.EP (Trojan)"
29040,"Artemis.BA (Adware)"
28978,"Zbot.AAN_4 (Trojan)"
28678,"Bredolab.QR_2 (Trojan)"
28676,"LoadMoney.RM_19 (Trojan)"
28664,"MultiPlug.ED_32 (Adware)"
28653,"LoadMoney.AFA_16 (Adware)"
28652,"MultiPlug.ED_31 (Adware)"
28640,"Multibar.AP_13 (Trojan)"
28633,"BrowseFox.H_40 (Trojan)"
28548,"MalAgent.H_2660 (Trojan)"
28511,"MalAgent.G_3811 (Trojan)"
28471,"Koobface.GP (Trojan)"
28465,"LMN.AGJ_2 (Adware)"
28362,"Agent.RQ_2 (Trojan)"
28347,"OutBrowse.BQ_21 (Trojan)"
28331,"Banker.T (Trojan)"
28303,"OutBrowse.BQ_16 (Trojan)"
28284,"InstallCore.F_9 (Trojan)"
28239,"MalAgent.H_2640 (Trojan)"
28198,"SoftPulse.S_14 (Trojan)"
28196,"MS04-028.GEN (Exploit)"
28180,"OutBrowse.BJ_16 (Trojan)"
28111,"BrowseFox.H_31 (Trojan)"
28096,"MalAgent.H_2610 (Trojan)"
28050,"Wigon.PI_6 (Trojan)"
27996,"Bublik.BNCR (Trojan)"
27927,"Inject.GTEI (Trojan)"
27892,"MalAgent.G_1238 (Trojan)"
27885,"KillFiles.CTYV (Trojan)"
27855,"Kryptik.BQFB (Trojan)"
27829,"MalAgent.H_2559 (Trojan)"
27815,"Tepfer.SIOD (Trojan)"
27671,"MultiPlug.ED_19 (Adware)"
27653,"Buzus.BHJV (Trojan)"
27640,"SoftPulse.S_7 (Trojan)"
27574,"Wimg.A_4 (Trojan)"
27563,"ATRAPS.A_149 (Trojan)"
27559,"VBInject.A_75 (Virus)"
27549,"Obfuscated.FAAH_3 (Trojan)"
27544,"InstMonster.A_20 (Adware)"
27539,"IBryte.JH_8 (Adware)"
27537,"Injector.ASMR (Trojan)"
27536,"Dropper.A_931 (Trojan)"
27535,"Dropper.A_930 (Trojan)"
27532,"Dropper.A_929 (Trojan)"
27528,"AddLyrics.A_35 (Adware)"
27521,"Dropper.A_928 (Trojan)"
27519,"OutBrowse.CEPO_11 (Trojan)"
27506,"MultiPlug.ED_13 (Adware)"
27502,"OutBrowse.CEPO_10 (Trojan)"
27490,"XPACK.A_674 (Trojan)"
27487,"FakeAV.A_13 (Trojan)"
27486,"Dropper.A_927 (Trojan)"
27483,"BrowseFox.A_83 (Adware)"
27482,"SoftPulse.U_10 (Trojan)"
27478,"Malformed.flv.OT.1 (Exploit)"
27469,"BrowserFox.A_24 (Adware)"
27467,"Injector.ASBC (Trojan)"
27459,"NSPM.A_43 (Trojan)"
27458,"OutBrowse.BP_4 (Trojan)"
27456,"MalAgent.H_3291 (Trojan)"
27453,"NSPM.A_42 (Trojan)"
27450,"PluginUpdate.A_6 (Adware)"
27449,"Horsum.C (Trojan)"
27448,"Barys.A_10 (Trojan)"
27446,"Dropper.A_926 (Trojan)"
27439,"Wauchos.X (Trojan)"
27435,"OutBrowse.CBPO_28 (Trojan)"
27434,"Certificate.A_109 (Adware)"
27433,"Dropper.A_925 (Trojan)"
27432,"AntiAV.JDI (Trojan)"
27431,"Themida.A_2 (Trojan)"
27429,"MalAgent.I_439 (Trojan)"
27426,"BrowserFox.A_23 (Adware)"
27423,"Certificate.A_108 (Adware)"
27411,"MalAgent.G_3744 (Trojan)"
27410,"NSPM.A_41 (Trojan)"
27407,"Banker.AZJO (Trojan)"
27402,"Certificate.A_107 (Adware)"
27401,"DelfInject.A_34 (Trojan)"
27396,"MalAgent.I_438 (Trojan)"
27389,"Certificate.A_106 (Adware)"
27383,"Downloader.A_256 (Trojan)"
27382,"SoftPulse.ADPO_7 (Trojan)"
27376,"InstallMonstr.HM (Trojan)"
27374,"XPACK.A_671 (Trojan)"
27371,"Dropper.A_921 (Trojan)"
27368,"XPACK.A_670 (Trojan)"
27360,"XPACK.A_669 (Trojan)"
27358,"Dropper.A_920 (Trojan)"
27355,"QQpass.XZK (Trojan)"
27353,"VB.ABHH_5 (Trojan)"
27350,"Obfuscated.FAAH (Trojan)"
27328,"Fareit.A_100 (Trojan)"
27319,"ZAccess.A_2 (Trojan)"
27289,"Malformed.fpx.OT.1 (Exploit)"
27248,"MalAgent.H_3290 (Trojan)"
27232,"iOS.Oneclickfraud (Trojan)"
27231,"Foreign.JGXT (Trojan)"
27193,"VBKrypt.ABGR (Trojan)"
27159,"CasinoOnline (Trojan)"
27126,"Fareit.A_98 (Trojan)"
27098,"MalAgent.H_2478 (Trojan)"
27095,"PassView.E_4 (Trojan)"
27088,"MalAgent.H_970 (Trojan)"
27059,"IFrame.INKB_3 (Trojan)"
27034,"MalAgent.H_2462 (Trojan)"
27013,"MalAgent.H_2458 (Trojan)"
26982,"Koobface.EYE (Worm)"
26948,"Koobface.SMF_2 (Worm)"
26904,"Zbot.AAU_100 (Trojan)"
26842,"Zbot.AAU_98 (Trojan)"
26824,"Heri.FU (Trojan)"
26821,"Injector.ARHD_2 (Trojan)"
26818,"Kuluoz.G_3 (Trojan)"
26800,"Wauchos.Q_13 (Trojan)"
26792,"LoadMoney.ADY_2 (Adware)"
26786,"Injector.ARJN (Trojan)"
26758,"MultiPlug.EC_9 (Adware)"
26715,"Agent.WMT_9 (Trojan)"
26711,"Dropper.A_297 (Trojan)"
26683,"Koobface.EXA (Worm)"
26669,"Phish.WF_2 (Trojan)"
26658,"Sality.AG_13 (Virus)"
26657,"DomaIQ.X (Trojan)"
26636,"InstallCore.NZ_3 (Trojan)"
26605,"ShellBot.K (Trojan)"
26589,"Waski.A (Trojan)"
26536,"Small.ABO (Trojan)"
26535,"Kryptik.BOQX (Trojan)"
26524,"Injector.AQWD (Trojan)"
26519,"FormNet.AAC (Trojan)"
26399,"MultiPlug.DZ_10 (Adware)"
26350,"Kryptik.BOHG (Trojan)"
26341,"Injector.AQJR (Trojan)"
26290,"Filecoder.D_2 (Trojan)"
26286,"MalAgent.H_3284 (Trojan)"
26275,"OutBrowse.BO_14 (Trojan)"
26271,"Kryptik.DKSP (Trojan)"
26264,"Kazy.A_32 (Trojan)"
26248,"ATRAPS.A_142 (Trojan)"
26232,"Dropper.EPQ_2 (Trojan)"
26226,"DownloadAdmin.G  (Trojan)"
26223,"Papras.EB_2 (Trojan)"
26219,"Kryptik.BQGB_2 (Trojan)"
26217,"Symmi.G_3 (Trojan)"
26213,"Kazy.A_31 (Trojan)"
26205,"MalAgent.H_3283 (Trojan)"
26199,"Downloader.CMX (Trojan)"
26198,"Injector.A_126 (Trojan)"
26179,"AdGazelle.A_60 (Adware)"
26178,"VBKrypt.CDKR_4 (Trojan)"
26174,"Kazy.A_30 (Trojan)"
26173,"MalAgent.I_437 (Trojan)"
26166,"Sirefef.PJ (Trojan)"
26164,"Ramdo.H_3 (Trojan)"
26143,"Agent.OVK (Trojan)"
26140,"Fareit.C_12 (Trojan)"
26138,"Kazy.EB_4 (Trojan)"
26129,"SoftPulse.XPOT_59 (Trojan)"
26125,"Vodvit.B (Trojan)"
26123,"Certificate.A_104 (Adware)"
26121,"Privitize (Adware)"
26113,"XPACK.A_661 (Trojan)"
26111,"FKM.A_10 (Trojan)"
26099,"ASPM.A_8 (Trojan)"
26098,"ICLoader.A_147 (Adware)"
26094,"FakeAlert.FSR (Trojan)"
26091,"Backdoor.A_44 (Trojan)"
26090,"Virlock.A_21 (Virus)"
26089,"Virlock.A_20 (Virus)"
26088,"Hijacker.A_50 (Trojan)"
26085,"Dropper.A_880 (Trojan)"
26084,"ObfuscatedARM.A (Trojan)"
26081,"Ransom.FEY (Trojan)"
26078,"VB.AVEJ (Trojan)"
26076,"OutBrowse.BS_142 (Trojan)"
26072,"Ramnit.A_81 (Virus)"
26071,"Pincav.ADSX (Trojan)"
26070,"Certificate.A_102 (Adware)"
26068,"Delf.QOO (Trojan)"
26067,"QQPass.NJY_2 (Trojan)"
26065,"Dropper.A_879 (Trojan)"
26050,"Downloader.A_254 (Trojan)"
26046,"MalAgent.I_436 (Trojan)"
26045,"Certificate.A_99 (Adware)"
26040,"ShopperPro.A_10 (Adware)"
26039,"Certificate.A_98 (Adware)"
26038,"ICLoader.IC_33 (Adware)"
26036,"Vundo.A_24 (Trojan)"
26035,"XPACK.A_658 (Trojan)"
26027,"MalAgent.H_2357 (Trojan)"
26023,"MalAgent.H_2355 (Trojan)"
26019,"XPACK.A_657 (Trojan)"
26009,"OutBrowse.CBPO_26 (Trojan)"
26005,"Zbot.ZR_69 (Trojan)"
26004,"Certificate.A_95 (Adware)"
26001,"Delphi.A_40 (Trojan)"
25997,"Dropper.A_878 (Trojan)"
25990,"Dropper.A_877 (Trojan)"
25989,"Buzy.A_5 (Trojan)"
25984,"Symmi_29 (Trojan)"
25982,"Banload.SQV (Trojan)"
25979,"Addrop.J (Trojan)"
25972,"Certificate.A_94 (Adware)"
25965,"Wigon.PH_47 (Trojan)"
25960,"Winwebsec.A_28 (Trojan)"
25958,"MalAgent.H_2339 (Trojan)"
25954,"Blacole.gen_16 (Exploit)"
25953,"Symmi_42 (Trojan)"
25950,"ULPM.A_7 (Trojan)"
25948,"Virlock.A_18 (Virus)"
25946,"Injector.A_125 (Trojan)"
25942,"Dropper.A_876 (Trojan)"
25862,"Hupigon.NUX (Trojan)"
25856,"Multibar.AP_8 (Trojan)"
25855,"Multibar.CN (Trojan)"
25851,"LoadMoney.ADQ_2 (Adware)"
25848,"FakeAV.KL_7 (Trojan)"
25847,"MultiPlug.ED_6 (Adware)"
25842,"BrowseFox.A_81 (Adware)"
25839,"Dropper.A_875 (Trojan)"
25838,"Vundo.A_23 (Trojan)"
25836,"Dropper.A_293 (Trojan)"
25833,"Multibar.CQ_2 (Trojan)"
25828,"Virlock.A_17 (Virus)"
25824,"Delphi.A_39 (Trojan)"
25818,"Agent.AAPR (Trojan)"
25817,"StartPage.A_9 (Trojan)"
25815,"Multibar.CP (Trojan)"
25813,"Virlock.A_16 (Virus)"
25808,"Cendelf.A_7 (Trojan)"
25806,"AntiCloudAV.A_3 (Trojan)"
25792,"AntivirusPro.AGL (Virus)"
25788,"FileTour.KB (Adware)"
25780,"MalAgent.H_2328 (Trojan)"
25766,"Dropper.A_873 (Trojan)"
25761,"CoolMirage_13 (Trojan)"
25759,"Armadillov.9X (Trojan)"
25754,"Arcadeweb.AC_2 (Adware)"
25752,"Hupigon.NRHG (Trojan)"
25751,"ICLoader.AM (Adware)"
25749,"MalAgent.G_3641 (Trojan)"
25745,"NeoSpy.R (Trojan)"
25729,"Ramdo.H_2 (Trojan)"
25715,"Banload.HJR (Trojan)"
25707,"Banload.BSYA (Trojan)"
25698,"Zusy.A_5 (Trojan)"
25697,"Injector.A_124 (Trojan)"
25691,"Vundo.A_20 (Trojan)"
25690,"Zylom.A_2 (Trojan)"
25687,"ICLoader.AT (Adware)"
25683,"MacOSX.Netweird.A (Trojan)"
25682,"Vundo.A_19 (Trojan)"
25680,"Vundo.HIYA (Trojan)"
25678,"ZBot.FBU (Trojan)"
25674,"Agent.ADG (Trojan)"
25663,"Sytro.A_357 (Virus)"
25650,"Graftor.A_15 (Trojan)"
25647,"LoadMoney.RM_13 (Adware)"
25646,"ZPACK.A_63 (Trojan)"
25643,"Ransom.FBY_6 (Trojan)"
25641,"XPACK.A_655 (Trojan)"
25631,"Certificate.A_93 (Adware)"
25629,"Kazy.A_29 (Trojan)"
25618,"Palevo.G (Trojan)"
25613,"ATRAPS.A_139 (Trojan)"
25610,"OutBrowse.BK_27 (Trojan)"
25607,"AutoRun.A_10 (Worm)"
25603,"Gendal.A_12 (Trojan)"
25599,"Dropper.A_864 (Trojan)"
25592,"Buzy.A_3 (Trojan)"
25585,"ULPM.A_6 (Trojan)"
25584,"StartPage.FAM (Trojan)"
25582,"MalAgent.H_2324 (Trojan)"
25580,"Blacole.gen_14 (Exploit)"
25578,"ASPM.A_7 (Trojan)"
25576,"AirAdInstaller.A_220 (Adware)"
25573,"MalAgent.I_434 (Trojan)"
25572,"Injector.JWH (Trojan)"
25568,"Certificate.A_91 (Adware)"
25567,"MultiPlug.ED_3 (Adware)"
25566,"ULPM.A_30 (Trojan)"
25564,"Rimod.AJ (Trojan)"
25563,"Agent.BQ_19 (Trojan)"
25562,"Dropper.A_862 (Trojan)"
25558,"MultiPlug.CK_3 (Adware)"
25557,"Dropper.A_289 (Trojan)"
25554,"Vundo.CD (Trojan)"
25543,"MalAgent.H_2318 (Trojan)"
25532,"Agent.QTX (Trojan)"
25531,"LoadMoney.AEO_3 (Adware)"
25525,"OutBrowse.CBPO_24 (Trojan)"
25520,"OutBrowse.CBPO_22 (Trojan)"
25518,"MalAgent.H_2316 (Trojan)"
25510,"Benban.PIG (Trojan)"
25504,"PEPM.A_9 (Trojan)"
25498,"Dropper.A_860 (Trojan)"
25497,"Buzy.A_2 (Trojan)"
25496,"Dropper.A_859 (Trojan)"
25491,"MalAgent.H_2312 (Trojan)"
25487,"VBInject.A_71 (Virus)"
25485,"4Shared.AB_2 (Trojan)"
25483,"Zbot.AP_2 (Trojan)"
25482,"MalAgent.H_2310 (Trojan)"
25480,"Multibar.BQ (Trojan)"
25479,"Dropper.A_858 (Trojan)"
25477,"ATRAPS.A_138 (Trojan)"
25469,"MalAgent.H_2308 (Trojan)"
25465,"Delphi.A_34 (Trojan)"
25459,"Injector.AIWP (Trojan)"
25455,"ATRAPS.A_137 (Trojan)"
25450,"IBryte.BR_5 (Adware)"
25449,"Rebhip.AB (Worm)"
25447,"Sality.A_21 (Virus)"
25445,"MalAgent.H_2302 (Trojan)"
25444,"FakeAlert.FSE_6 (Trojan)"
25442,"LoadMoney.AEB (Adware)"
25438,"Injector.BRQR (Trojan)"
25436,"Kovter.A_24 (Trojan)"
25434,"MalAgent.H_2299 (Trojan)"
25430,"ICLoader.AN (Adware)"
25429,"Dropper.A_857 (Trojan)"
25428,"EPACK.A_7 (Trojan)"
25420,"Kazy.A_26 (Trojan)"
25419,"XPACK.A_654 (Trojan)"
25417,"EPACK.A_6 (Trojan)"
25416,"DOS.MINDLESS (Virus)"
25413,"EPACK.A_5 (Trojan)"
25410,"Dropper.A_856 (Trojan)"
25409,"Sisron_13 (Trojan)"
25374,"Delf.DJ_6 (Trojan)"
25369,"QQPass.NTA (Trojan)"
25367,"MalAgent.H_2290 (Trojan)"
25363,"Papras.EB (Trojan)"
25361,"Offend.KDV_8 (Trojan)"
25349,"MsilKlog.D_9 (Trojan)"
25347,"MalAgent.H_2285 (Trojan)"
25346,"Downloader.A_167 (Trojan)"
25343,"Wigon.PH_40 (Trojan)"
25342,"BackDoor.FCRQ_2 (Trojan)"
25338,"Menti.PHZG (Trojan)"
25331,"MalAgent.H_881 (Trojan)"
25324,"BrowseFox.A_76 (Adware)"
25315,"Wigon.PH_39 (Trojan)"
25312,"Multibar.CM (Trojan)"
25302,"AutoIt.H_4 (Worm)"
25298,"Koobface.FTH (Trojan)"
25297,"Koobface.CSB (Worm)"
25295,"Koobface.CMJ_2 (Worm)"
25291,"XPACK.A_650 (Trojan)"
25288,"PEPM.A_7 (Trojan)"
25283,"OnLineGames.AAJG (Adware)"
25279,"InstallMonstr.KPPO (Trojan)"
25278,"XPACK.A_649 (Trojan)"
25275,"Injector.KZTN (Trojan)"
25273,"VMProtBad.A_61 (Trojan)"
25267,"Alureon.A_7 (Trojan)"
25265,"SoftPulse.AGPO_3 (Trojan)"
25264,"Injector.TYK (Trojan)"
25254,"Poison.E_5 (Trojan)"
25249,"XPACK.A_646 (Trojan)"
25245,"Hupigon.EX_2 (Trojan)"
25244,"MalAgent.H_2277 (Trojan)"
25237,"Kilim.A_4 (Trojan)"
25220,"MalAgent.G_3552 (Trojan)"
25219,"Kryptik.BMRR (Trojan)"
25212,"Heur.B_20 (Trojan)"
25211,"IBryte.R_59 (Adware)"
25208,"MalAgent.H_2272 (Trojan)"
25203,"Blacole.gen_12 (Exploit)"
25194,"MultiPlug.AD_2 (Adware)"
25187,"VMProtBad.A_52 (Trojan)"
25186,"Kryptik.BMQP_2 (Trojan)"
25157,"Starter.TT (Trojan)"
25156,"Bedep.D (Trojan)"
25155,"XPACK.A_644 (Trojan)"
25143,"Dropper.A_847 (Trojan)"
25130,"Antavmu.A_3 (Trojan)"
25126,"MalAgent.I_427 (Trojan)"
25125,"FileTour.AJN (Adware)"
25121,"Downloader.A_251 (Trojan)"
25078,"MalAgent.G_1090 (Trojan)"
25075,"Ropest.AA_2 (Trojan)"
25073,"Injector.ARI (Trojan)"
25044,"Downloader.FSH_7 (Trojan)"
25036,"Tinba.A_36 (Trojan)"
25035,"Kryptik.CTBH_3 (Trojan)"
25028,"ADO.A (Adware)"
25025,"Injector.A_121 (Trojan)"
25010,"MalAgent.H_2260 (Trojan)"
25009,"ZPACK.A_61 (Trojan)"
25007,"Injector.JTM (Trojan)"
25003,"Dropper.A_845 (Trojan)"
25001,"XPACK.A_641 (Trojan)"
25000,"Injector.A_119 (Trojan)"
24992,"VMProtect.A_5 (Trojan)"
24987,"Agent.WYI_6 (Trojan)"
24976,"XPACK.A_640 (Trojan)"
24971,"AirAdInstaller.APOT_9 (Trojan)"
24969,"Banload.A_41 (Trojan)"
24968,"XPACK.A_639 (Trojan)"
24958,"Banker.LMF_2 (Trojan)"
24949,"Gupboot.B_11 (Trojan)"
24947,"MalAgent.H_2248 (Trojan)"
24942,"Proxy.A_14 (Trojan)"
24937,"Black.Gen2 (Trojan)"
24934,"SoftPulse.AGPO_2 (Trojan)"
24933,"Tinba.A_33 (Trojan)"
24931,"Delphi.A_32 (Trojan)"
24915,"XPACK.A_637 (Trojan)"
24912,"IBryte.R_58 (Adware)"
24910,"Graftor.A_13 (Trojan)"
24904,"Morstar.A_45 (Adware)"
24903,"Kryptik.BMAP (Trojan)"
24885,"Delphi.A_31 (Trojan)"
24881,"Vundo.G_4 (Trojan)"
24876,"Genome.GEN (Trojan)"
24861,"Black.A_42 (Trojan)"
24858,"Vercuser.A_18 (Worm)"
24857,"Andromeda.ASW (Trojan)"
24856,"Upatre.ASC (Trojan)"
24851,"Upatre.Y_3 (Trojan)"
24843,"MalAgent.H_2240 (Trojan)"
24828,"LoadMoney.ADI (Adware)"
24827,"VB.DEK (Trojan)"
24823,"Vobfus.SLN (Worm)"
24821,"Dropper.A_841 (Trojan)"
24818,"Agent.ABRN_2 (Trojan)"
24817,"Kryptik.SM_3 (Trojan)"
24816,"Poison.E_4 (Trojan)"
24815,"MalAgent.H_2232 (Trojan)"
24813,"Dybalom.FDM (Trojan)"
24809,"MalAgent.H_2231 (Trojan)"
24801,"Emogen.E_4 (Trojan)"
24780,"BrowseFox.A_73 (Adware)"
24779,"BrowseFox.H_13 (Trojan)"
24777,"Pirminay.A_4 (Trojan)"
24773,"MalAgent.H_2228 (Trojan)"
24771,"MalAgent.H_2227 (Trojan)"
24767,"Injector.A_117 (Trojan)"
24764,"BackDoor.FCQH (Trojan)"
24761,"LoadMoney.A_49 (Adware)"
24760,"Lyndra.A (Trojan)"
24753,"Injector.BR_2 (Trojan)"
24752,"FileTour.A_25 (Adware)"
24750,"Mailbot.AJ (Trojan)"
24746,"XPACK.A_631 (Trojan)"
24745,"Sytro.A_352 (Virus)"
24739,"Inject.A_34 (Trojan)"
24735,"MalAgent.G_3488 (Trojan)"
24734,"CeeInject.A_80 (Trojan)"
24732,"ZBot.MLAR_2 (Trojan)"
24730,"Simda.A_62 (Trojan)"
24723,"OutBrowse.CEPO_8 (Trojan)"
24722,"Wigon.PH_28 (Trojan)"
24717,"OutBrowse.CEPO_7 (Trojan)"
24713,"ATRAPS.A_132 (Trojan)"
24712,"Waski.F_4 (Trojan)"
24710,"XPACK.A_630 (Trojan)"
24708,"Ransom.A_29 (Trojan)"
24707,"RuKometa.A (Trojan)"
24706,"OutBrowse.BYPO_54 (Trojan)"
24703,"Dropper.A_837 (Trojan)"
24701,"Reputation.AWE (Trojan)"
24700,"Graftor.ASD (Trojan)"
24699,"Cridex.EB_10 (Trojan)"
24696,"Dropper.A_835 (Trojan)"
24693,"ObfuscatedAIP.A (Trojan)"
24691,"Graftor.B_37 (Trojan)"
24689,"Certificate.A_84 (Adware)"
24688,"MalAgent.H_3262 (Trojan)"
24684,"Sytro.A_351 (Virus)"
24681,"IRCBot.DOK (Trojan)"
24679,"Sytro.A_350 (Virus)"
24678,"Ramnit.A_80 (Virus)"
24673,"MultiPlug.DZ_9 (Adware)"
24671,"MultiPlug.DZ_8 (Adware)"
24668,"Morstar.A_44 (Adware)"
24666,"Certificate.A_83 (Adware)"
24664,"MultiPlug.EC_4 (Adware)"
24663,"InstallBrain.I_2 (Adware)"
24660,"XPACK.A_628 (Trojan)"
24658,"Yontoo.A_36 (Adware)"
24655,"NSPM.A_40 (Trojan)"
24654,"OutBrowse.CEPO_6 (Trojan)"
24653,"Zbot.GN (Trojan)"
24649,"Sytro.A_349 (Virus)"
24647,"OutBrowse.CBPO_21 (Trojan)"
24645,"OutBrowse.CEPO_5 (Trojan)"
24644,"OutBrowse.CEPO_4 (Trojan)"
24643,"XPACK.A_627 (Trojan)"
24640,"OutBrowse.CEPO_3 (Trojan)"
24637,"OutBrowse.CEPO_2 (Trojan)"
24627,"Parite.A_45 (Virus)"
24623,"MalAgent.H_2218 (Trojan)"
24622,"ICLoader.A_141 (Adware)"
24617,"Spnr.BIT_3 (Trojan)"
24615,"PluginUpdate.A_2 (Adware)"
24613,"Certificate.A_82 (Adware)"
24610,"SoftPulse.A_77 (Adware)"
24605,"Certificate.A_80 (Adware)"
24602,"MalAgent.H_2215 (Trojan)"
24601,"Certificate.A_79 (Adware)"
24600,"Patcher.BNPO (Trojan)"
24598,"NSPM.A_39 (Trojan)"
24597,"OutBrowse.BUPO_402 (Trojan)"
24594,"Graftor.IN (Trojan)"
24592,"Sytro.A_348 (Virus)"
24587,"DomaIQ.GX_10 (Adware)"
24586,"ObfuscatedAFY.A_5 (Trojan)"
24585,"Obfuscated.FANO_6 (Trojan)"
24583,"Sytro.A_347 (Virus)"
24581,"BrowseFox.L_3 (Adware)"
24578,"Agent.A_65 (Trojan)"
24574,"SoftPulse.ADPO_6 (Trojan)"
24573,"NSPM.A_38 (Trojan)"
24572,"Txan.ACS (Trojan)"
24569,"SoftPulse.ADPO_5 (Trojan)"
24566,"OutBrowse.CEPO (Trojan)"
24564,"Injector.ANPN (Trojan)"
24562,"ICLoader.A_139 (Adware)"
24561,"MultiPlug.DZ_7 (Adware)"
24558,"MultiPlug.DW_19 (Adware)"
24556,"Virut.A_39 (Virus)"
24551,"XPACK.A_626 (Trojan)"
24550,"Adload.AM_22 (Trojan)"
24544,"VBInject.A_70 (Virus)"
24543,"XPACK.A_625 (Trojan)"
24542,"Sirefef.P_81 (Trojan)"
24541,"XPACK.A_624 (Trojan)"
24536,"Zbot.OJ_11 (Trojan)"
24534,"Obfuscate.ACP (Trojan)"
24533,"Lmir.AAV_16 (Trojan)"
24532,"Zbot.ARY (Trojan)"
24514,"EncPk.AAK_19 (Trojan)"
24511,"XPACK.A_148 (Trojan)"
24507,"Multibar.CL (Trojan)"
24504,"FlyStudio.A_44 (Trojan)"
24482,"Injector.ANFM (Trojan)"
24481,"Beaugrit.A_110 (Trojan)"
24480,"MalAgent.H_2208 (Trojan)"
24473,"AdLoad.NEFD (Adware)"
24472,"Kryptik.UGF (Trojan)"
24459,"FlyStudio.A_41 (Trojan)"
24455,"FlyStudio.A_40 (Trojan)"
24449,"Urelas.AB_5 (Trojan)"
24444,"Papras.W_2 (Trojan)"
24441,"InstallMonstr.HD (Trojan)"
24436,"Downloader.FND (Trojan)"
24423,"BatBrowse.A (Adware)"
24422,"LoadMoney.A_47 (Adware)"
24420,"XPACK.A_623 (Trojan)"
24417,"Sytro.A_346 (Virus)"
24416,"Dropper.A_829 (Trojan)"
24413,"BrAppWare.A_33 (Adware)"
24410,"ELEX.AF (Trojan)"
24409,"IBryte.R_55 (Adware)"
24405,"MalAgent.H_2206 (Trojan)"
24404,"Sytro.A_345 (Virus)"
24401,"Lunam.A (Trojan)"
24400,"ATRAPS.A_131 (Trojan)"
24394,"IBryte.R_54 (Adware)"
24391,"DigitalPlugin.A_31 (Adware)"
24390,"MultiPlug.A_230 (Adware)"
24388,"PWSZbot.FUE_2 (Trojan)"
24387,"OutBrowse.CBPO_20 (Trojan)"
24386,"InstMonster.A_15 (Adware)"
24385,"XPACK.A_622 (Trojan)"
24384,"OutBrowse.CBPO_19 (Trojan)"
24383,"Hijacker.A_46 (Trojan)"
24381,"BrowseFox.I_7 (Trojan)"
24380,"BrowserFox.A_20 (Adware)"
24377,"Sytro.A_344 (Virus)"
24372,"Spnr.BIT_2 (Trojan)"
24370,"SoftPulse.A_76 (Adware)"
24363,"XPACK.A_621 (Trojan)"
24360,"Offend.A_3 (Trojan)"
24358,"Certificate.A_78 (Adware)"
24357,"Sdbot.WORM_11 (Trojan)"
24356,"NSPM.A_37 (Trojan)"
24353,"Hmac.AWE (Trojan)"
24347,"Broban.AL_4 (Trojan)"
24346,"XPACK.A_619 (Trojan)"
24345,"Refroso.A_2 (Trojan)"
24337,"InstallCore.A_27 (Adware)"
24326,"PennyBee.Q (Adware)"
24324,"BrowseFox.G_23 (Trojan)"
24323,"SBYinYing.A_6 (Adware)"
24317,"SoftPulse.A_75 (Adware)"
24314,"XPACK.A_618 (Trojan)"
24313,"Jorik.EB_2 (Trojan)"
24312,"Tinba.A_31 (Trojan)"
24304,"Sytro.A_343 (Virus)"
24302,"MulDrop.A_14 (Trojan)"
24301,"Injector.BQHR (Trojan)"
24300,"OutBrowse.CBPO_18 (Trojan)"
24299,"Sytro.A_342 (Virus)"
24294,"Virlock.A_13 (Virus)"
24293,"BrowserFox.A_19 (Adware)"
24292,"InstallRex.A_27 (Adware)"
24289,"OutBrowse.CBPO_17 (Trojan)"
24280,"ICLoader.A_138 (Adware)"
24276,"NSPM.A_36 (Trojan)"
24272,"MultiPlug.A_228 (Adware)"
24264,"BrowseFox.H_65 (Trojan)"
24263,"MultiPlug.A_227 (Adware)"
24257,"ZAccess.EB (Trojan)"
24256,"LoadMoney.A_45 (Adware)"
24252,"LiMo.C (Trojan)"
24251,"Kryptik.BLGM (Trojan)"
24250,"Avis.A (Trojan)"
24248,"MalAgent.H_2196 (Trojan)"
24246,"SecurityTool.GA (Trojan)"
24245,"MalAgent.H_2195 (Trojan)"
24243,"Symmi.B_33 (Trojan)"
24237,"Koobface.CWJ (Worm)"
24217,"Maener.A_5 (Trojan)"
24213,"IBryte.J_4 (Adware)"
24212,"Kryptik.CSKH (Trojan)"
24206,"MalAgent.H_2190 (Trojan)"
24192,"Farfli.BL (Trojan)"
24189,"MalAgent.H_2188 (Trojan)"
24186,"ZPACK.A_58 (Trojan)"
24183,"Certificate.A_77 (Adware)"
24182,"Certificate.A_76 (Adware)"
24181,"MultiPlug.DZ_6 (Adware)"
24180,"Vundo.A_12 (Trojan)"
24178,"Injector.A_27 (Trojan)"
24176,"Certificate.A_75 (Adware)"
24175,"OutBrowse.BYPO_53 (Trojan)"
24173,"MalAgent.H_2186 (Trojan)"
24172,"OutBrowse.BYPO_52 (Trojan)"
24171,"Certificate.A_74 (Adware)"
24170,"OutBrowse.BYPO_51 (Trojan)"
24169,"Certificate.A_73 (Adware)"
24168,"OutBrowse.BYPO_50 (Trojan)"
24165,"Certificate.A_72 (Adware)"
24164,"OutBrowse.BYPO_49 (Trojan)"
24161,"Certificate.A_70 (Adware)"
24156,"Certificate.A_69 (Adware)"
24154,"OutBrowse.BYPO_48 (Trojan)"
24153,"Certificate.A_68 (Adware)"
24149,"Agent.WMT_8 (Trojan)"
24148,"Certificate.A_67 (Adware)"
24146,"Certificate.A_66 (Adware)"
24145,"Certificate.A_65 (Adware)"
